CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureAgeRatio,IsSenior,CreditScoreBucket,ProductsPerBalance,IsLowCredit,HighBalance,AgeBucket
512,France,Female,36,3,84327.77,2,1,0,17675.36,0,4.770922345866171,0.08333333101851859,0,medium,2.3716698346246483e-05,1,0,"(30, 45]"
479,France,Male,40,1,0.0,2,0,0,114996.43,0,0.0,0.024999999375000016,0,low,2.0,1,0,"(30, 45]"
601,France,Male,32,8,93012.89,1,1,0,86957.42,0,1.0696371856355718,0.24999999218750027,0,medium,1.0751082445858355e-05,0,0,"(30, 45]"
580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0,0.4818199563040448,0.3103448168846615,0,medium,3.2408901817880116e-05,1,0,"(0, 30]"
807,France,Male,35,3,174790.15,1,1,1,600.36,0,291.1422308429238,0.0857142832653062,0,excellent,5.72111345454275e-06,0,1,"(30, 45]"
616,Spain,Female,32,6,0.0,2,1,1,43001.46,0,0.0,0.1874999941406252,0,medium,2.0,0,0,"(30, 45]"
721,Germany,Male,37,3,107720.64,1,1,1,158591.12,0,0.6792350038219086,0.08108107888970058,0,good,9.283185811133213e-06,0,1,"(30, 45]"
501,France,Male,57,10,0.0,2,1,1,47847.19,0,0.0,0.17543859341335802,1,medium,2.0,1,0,"(45, 60]"
521,France,Male,35,6,96423.84,1,1,0,10488.44,0,9.193344290552899,0.1714285665306124,0,medium,1.0370771680824153e-05,1,0,"(30, 45]"
850,Spain,Male,30,2,141040.01,1,1,1,5978.2,0,23.592387336724702,0.06666666444444451,0,excellent,7.090136407843363e-06,0,1,"(0, 30]"
759,France,Male,42,4,105420.18,1,0,1,121409.06,0,0.8683057096326394,0.0952380929705216,0,excellent,9.485759882406933e-06,0,1,"(30, 45]"
516,Spain,Male,50,5,0.0,1,0,1,146145.93,1,0.0,0.09999999800000005,1,medium,1.0,1,0,"(45, 60]"
711,France,Female,38,2,129022.06,2,1,1,14374.86,1,8.975535065456251,0.05263157756232691,0,good,1.550110499626966e-05,0,1,"(30, 45]"
512,Spain,Male,33,3,176666.62,1,1,0,94670.77,0,1.8661158032002263,0.09090908815427007,0,medium,5.66034681397757e-06,1,1,"(30, 45]"
550,France,Male,37,3,0.0,1,1,1,179670.31,0,0.0,0.08108107888970058,0,medium,1.0,1,0,"(30, 45]"
608,Spain,Female,41,3,89763.84,1,0,0,199304.74,1,0.4503848729315199,0.07317072992266513,0,medium,1.1140219266251687e-05,0,0,"(30, 45]"
618,France,Male,34,5,134954.53,1,1,1,151954.39,0,0.8881252459972486,0.1470588192041524,0,medium,7.409848266314096e-06,0,1,"(30, 45]"
643,France,Male,45,5,0.0,1,1,0,142513.5,1,0.0,0.11111110864197538,1,medium,1.0,0,0,"(30, 45]"
671,France,Male,45,2,106376.85,1,0,1,158264.62,0,0.6721454864601315,0.04444444345679015,1,good,9.400453195848572e-06,0,1,"(30, 45]"
689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0,0.9553242701790727,0.060606058769513374,0,good,1.2359744707001127e-05,0,1,"(30, 45]"
603,France,Male,31,8,0.0,2,1,1,169915.02,0,0.0,0.2580645078043707,0,medium,2.0,0,0,"(30, 45]"
620,France,Female,41,9,0.0,2,0,0,88852.47,0,0.0,0.21951218976799539,0,medium,2.0,0,0,"(30, 45]"
676,France,Female,34,1,63095.01,1,1,1,40645.81,0,1.5523127721762142,0.02941176384083048,0,good,1.5848862709385268e-05,0,0,"(30, 45]"
572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0,1.95750943692739,0.15384614792899431,0,medium,1.6907884408571927e-05,1,1,"(0, 30]"
668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1,0.6764679218655797,0.14893616704391135,1,good,9.35845804804464e-06,0,1,"(45, 60]"
695,France,Male,46,7,49512.55,1,1,0,133007.34,0,0.3722542680699257,0.1521739097353498,1,good,2.019649166743245e-05,0,0,"(45, 60]"
730,Spain,Female,33,9,0.0,2,0,0,176576.62,0,0.0,0.2727272644628102,0,good,2.0,0,0,"(30, 45]"
807,France,Male,43,1,105799.32,2,1,0,34888.04,1,3.0325383712288643,0.023255813412655504,0,excellent,1.890353450726803e-05,0,1,"(30, 45]"
592,France,Male,54,8,0.0,1,1,1,28737.71,1,0.0,0.14814814540466398,1,medium,1.0,1,0,"(45, 60]"
726,France,Female,31,9,114722.05,2,1,1,98178.57,0,1.1685039820689127,0.29032257127991706,0,good,1.7433288253755457e-05,0,1,"(30, 45]"
514,Spain,Male,30,7,0.0,1,0,1,125010.24,0,0.0,0.2333333255555558,0,medium,1.0,1,0,"(0, 30]"
567,France,Male,42,2,0.0,2,1,1,167984.61,0,0.0,0.0476190464852608,0,medium,2.0,1,0,"(30, 45]"
850,France,Male,33,10,0.0,1,1,0,4861.72,1,0.0,0.30303029384756686,0,excellent,1.0,0,0,"(30, 45]"
671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1,0.9145033477163921,0.13333333037037046,1,good,1.0043667859117873e-05,0,0,"(30, 45]"
670,France,Male,37,4,170557.91,2,1,0,198252.88,0,0.8603048288586763,0.10810810518626743,0,good,1.1726153737732025e-05,0,1,"(30, 45]"
694,France,Female,30,9,0.0,2,1,1,26960.31,0,0.0,0.2999999900000003,0,good,2.0,0,0,"(0, 30]"
547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1,0.8699612532278865,0.1538461499013808,0,medium,4.0216013614461144e-05,1,0,"(30, 45]"
751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1,1.2549293612725017,0.03999999920000002,1,excellent,1.0321047536783956e-05,0,0,"(45, 60]"
594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0,2.143052748327551,0.10344827229488716,0,medium,7.643435565303144e-06,1,1,"(0, 30]"
673,France,Male,72,1,0.0,2,0,1,111981.19,0,0.0,0.013888888695987657,1,good,2.0,0,0,"(60, 100]"
610,France,Male,40,0,0.0,2,1,0,62232.6,0,0.0,0.0,0,medium,2.0,0,0,"(30, 45]"
512,France,Female,37,1,0.0,2,0,1,156105.03,0,0.0,0.027027026296566857,0,medium,2.0,1,0,"(30, 45]"
767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0,0.7973753421691984,0.14999999250000037,0,excellent,1.6706309346553594e-05,0,1,"(0, 30]"
585,France,Female,67,5,113978.97,2,0,1,93146.11,0,1.2236578639599265,0.074626864557808,1,medium,1.7546942677735396e-05,1,1,"(60, 100]"
763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,2.993184400324861,0.1428571394557824,0,excellent,9.983851120812086e-06,0,1,"(30, 45]"
712,France,Female,29,2,0.0,1,1,1,144375.0,0,0.0,0.06896551486325811,0,good,1.0,0,0,"(0, 30]"
539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1,2.082656858006445,0.06976744023796651,0,medium,2.581277990733212e-05,1,1,"(30, 45]"
668,France,Female,46,2,0.0,3,1,0,89048.46,1,0.0,0.04347825992438566,1,good,3.0,0,0,"(45, 60]"
703,France,Male,28,2,81173.83,2,0,1,162812.16,0,0.4985735094940171,0.07142856887755111,0,good,2.463817910059066e-05,0,0,"(0, 30]"
662,Spain,Male,38,4,0.0,2,1,0,136259.65,0,0.0,0.10526315512465383,0,good,2.0,0,0,"(30, 45]"
725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0,0.9415639141816471,0.12820512491781733,0,good,8.56129200169856e-06,0,1,"(30, 45]"
703,France,Male,37,8,105961.68,2,0,1,74158.8,0,1.4288483632228561,0.21621621037253486,0,good,1.8874569801367804e-05,0,1,"(30, 45]"
659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1,2.6050312960568514,0.08955223746936959,1,good,8.516973476441199e-06,0,1,"(60, 100]"
523,Spain,Male,34,7,0.0,2,1,0,62030.06,0,0.0,0.20588234688581333,0,medium,2.0,1,0,"(30, 45]"
635,France,Female,40,10,123497.58,1,1,0,131953.23,1,0.9359193405046929,0.24999999375000018,0,medium,8.097259093991201e-06,0,1,"(30, 45]"
772,Germany,Male,26,7,152400.51,2,1,0,79414.0,0,1.9190635152250353,0.26923075887574005,0,excellent,1.3123229553302981e-05,0,1,"(0, 30]"
545,France,Female,26,1,0.0,2,1,1,199638.56,0,0.0,0.03846153698224858,0,medium,2.0,1,0,"(0, 30]"
634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0,0.6542684545428198,0.333333319444445,0,medium,9.699429237086543e-06,0,1,"(0, 30]"
739,Germany,Male,54,8,126418.14,1,1,0,134420.75,1,0.9404659622793321,0.14814814540466398,1,good,7.910194611353946e-06,0,1,"(45, 60]"
771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0,0.7799822435428977,0.1388888850308643,0,excellent,1.2845561665761055e-05,0,0,"(30, 45]"
587,Spain,Female,34,1,0.0,2,1,1,97932.68,0,0.0,0.02941176384083048,0,medium,2.0,1,0,"(30, 45]"
681,France,Female,79,0,0.0,2,0,1,170968.99,0,0.0,0.0,1,good,2.0,0,0,"(60, 100]"
544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0,1.3852217595806522,0.054054052593133714,0,medium,1.2541872609440693e-05,1,0,"(30, 45]"
696,Spain,Male,28,8,0.0,1,0,0,176713.47,0,0.0,0.28571427551020445,0,good,1.0,0,0,"(0, 30]"
766,Spain,Male,41,0,0.0,2,0,1,34283.23,0,0.0,0.0,0,excellent,2.0,0,0,"(30, 45]"
727,France,Male,34,10,0.0,2,1,1,198637.34,0,0.0,0.2941176384083048,0,good,2.0,0,0,"(30, 45]"
671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,0.23749269678007412,0.17647058304498286,0,good,5.3665818120639155e-05,0,0,"(30, 45]"
693,France,Female,30,6,127992.25,1,1,1,50457.2,0,2.536649873505929,0.19999999333333354,0,good,7.812912009031726e-06,0,1,"(0, 30]"
850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0,0.39193856457895804,0.07894736634349037,0,excellent,1.8214269386494227e-05,0,0,"(30, 45]"
732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,1.6647719313782707,0.2142857091836736,0,good,1.8390960180996475e-05,0,1,"(30, 45]"
726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,1.5531896402986978,0.1249999973958334,1,good,1.0009289621697898e-05,0,0,"(45, 60]"
557,France,Female,32,6,184686.41,2,1,0,14956.44,0,12.348286757253177,0.1874999941406252,0,medium,1.0829108492019028e-05,1,1,"(30, 45]"
682,France,Female,26,0,110654.02,1,0,1,111879.21,0,0.9890489930972068,0.0,0,good,9.037095650970014e-06,0,1,"(0, 30]"
738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0,4.246953842651254,0.29032257127991706,0,good,1.2654895926135903e-05,0,0,"(30, 45]"
531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,0.805935680906935,0.24999999305555576,0,medium,1.0076428704077559e-05,1,0,"(30, 45]"
498,France,Male,34,2,0.0,2,1,1,148528.24,0,0.0,0.05882352768166096,0,low,2.0,1,0,"(30, 45]"
651,France,Male,36,7,0.0,2,1,0,13898.31,0,0.0,0.19444443904321004,0,good,2.0,0,0,"(30, 45]"
549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,0.0,0.17948717488494426,0,medium,1.0,1,0,"(30, 45]"
791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,0.3255860305751065,0.19999999428571447,0,excellent,1.907043091545697e-05,0,0,"(30, 45]"
650,Spain,Male,41,9,0.0,2,0,1,191599.67,0,0.0,0.21951218976799539,0,medium,2.0,0,0,"(30, 45]"
733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,2.0663021767441694,0.08823529152249143,0,good,2.9898655517258697e-05,0,1,"(30, 45]"
811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,0.8012096077798477,0.02941176384083048,0,excellent,1.339600969040549e-05,0,1,"(30, 45]"
707,France,Male,30,8,0.0,2,1,0,33159.37,0,0.0,0.26666665777777804,0,good,2.0,0,0,"(0, 30]"
712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,1.5509156930768273,0.14285713775510223,0,good,6.867828098812113e-06,0,1,"(0, 30]"
706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,0.0,0.18918918407596802,0,good,2.0,0,0,"(30, 45]"
756,France,Male,62,3,0.0,1,1,1,11199.04,1,0.0,0.04838709599375652,1,excellent,1.0,0,0,"(60, 100]"
777,France,Female,53,10,0.0,2,1,0,189992.97,0,0.0,0.1886792417230332,1,excellent,2.0,0,0,"(45, 60]"
646,France,Male,35,6,84026.86,1,0,1,164255.69,0,0.511561334645323,0.1714285665306124,0,medium,1.1900814801186177e-05,0,0,"(30, 45]"
714,France,Male,46,1,0.0,1,1,0,152167.79,1,0.0,0.02173912996219283,1,good,1.0,0,0,"(45, 60]"
782,France,Male,39,8,0.0,2,1,1,33949.67,0,0.0,0.20512819986850772,0,excellent,2.0,0,0,"(30, 45]"
775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,0.0,0.3448275743162905,0,excellent,2.0,0,0,"(0, 30]"
479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,2.935738942314445,0.11428571102040827,0,low,7.208770016591704e-06,1,1,"(30, 45]"
807,France,Male,42,7,118274.71,1,1,1,25885.72,0,4.569110304655651,0.1666666626984128,0,excellent,8.454821366111435e-06,0,1,"(30, 45]"
799,France,Female,22,8,174185.98,2,0,1,192633.85,0,0.9042334978981927,0.36363634710743875,0,excellent,1.1481914434706888e-05,0,1,"(0, 30]"
675,France,Male,40,7,113208.86,2,1,0,34577.36,0,3.2740747123761307,0.17499999562500013,0,good,1.7666305744040315e-05,0,1,"(30, 45]"
602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,0.6444668058924795,0.17241378715814526,0,medium,9.62387213030569e-06,0,1,"(0, 30]"
475,France,Female,32,8,119023.28,1,1,0,100816.29,0,1.180595715224389,0.24999999218750027,0,low,8.40164712611578e-06,1,1,"(30, 45]"
744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,0.9152613035329246,0.1923076849112429,0,good,6.013269240702688e-06,0,1,"(0, 30]"
588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,0.0,0.2941176384083048,0,medium,2.0,1,0,"(30, 45]"
703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,0.46044781858077427,0.2142857091836736,0,good,1.5815777819953184e-05,0,0,"(30, 45]"
747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,0.48490582570054785,0.12195121653777521,0,good,2.115905718203465e-05,0,0,"(30, 45]"
583,France,Male,27,7,0.0,2,1,0,51285.49,0,0.0,0.2592592496570648,0,medium,2.0,1,0,"(0, 30]"
750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,0.7501403742318967,0.2647058745674743,0,good,8.86342053934623e-06,0,1,"(30, 45]"
681,France,Male,38,3,0.0,2,1,1,112491.96,0,0.0,0.07894736634349037,0,good,2.0,0,0,"(30, 45]"
773,France,Male,25,2,135903.33,1,1,0,73656.38,0,1.8450992296682907,0.07999999680000013,0,excellent,7.3581172873594245e-06,0,1,"(0, 30]"
714,France,Female,31,4,125169.26,1,1,1,106636.89,0,1.173789483159404,0.12903225390218534,0,good,7.989118181906789e-06,0,1,"(30, 45]"
687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,0.0,0.1590909054752067,0,good,3.0,0,0,"(30, 45]"
511,France,Male,58,0,149117.31,1,1,1,162599.51,0,0.9170833909590681,0.0,1,medium,6.70608458478372e-06,1,1,"(45, 60]"
627,France,Male,33,5,0.0,2,1,1,103737.82,0,0.0,0.15151514692378343,0,medium,2.0,0,0,"(30, 45]"
694,France,Female,31,10,0.0,2,1,0,160990.27,0,0.0,0.3225806347554634,0,good,2.0,0,0,"(30, 45]"
616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0,8.556753480695864,0.16666666203703717,0,medium,7.557852907706297e-06,0,1,"(30, 45]"
687,France,Male,35,8,0.0,2,1,0,10334.05,0,0.0,0.22857142204081654,0,good,2.0,0,0,"(30, 45]"
712,France,Female,33,6,0.0,2,1,1,190686.16,0,0.0,0.18181817630854014,0,good,2.0,0,0,"(30, 45]"
553,France,Male,33,4,118082.89,1,0,0,94440.45,0,1.2503423056407468,0.12121211753902675,0,medium,8.46855570222153e-06,1,1,"(30, 45]"
667,France,Male,31,1,119266.69,1,1,1,28257.63,0,4.220689774612355,0.032258063475546335,0,good,8.384500446013502e-06,0,1,"(30, 45]"
731,France,Male,43,2,0.0,1,1,1,170034.95,1,0.0,0.04651162682531101,0,good,1.0,0,0,"(30, 45]"
629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,4.928540118100717,0.19999999428571447,0,medium,1.2751175036718601e-05,0,1,"(30, 45]"
614,France,Male,50,4,137104.47,1,1,0,127166.49,1,1.0781493615096387,0.07999999840000004,1,medium,7.293655023391846e-06,0,1,"(45, 60]"
438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,1.7446352126733702,0.2580645078043707,0,low,1.2755152475730452e-05,1,0,"(30, 45]"
652,France,Female,80,4,0.0,2,1,1,188603.07,0,0.0,0.04999999937500001,1,good,2.0,0,0,"(60, 100]"
729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,0.43876244845294504,0.19999999333333354,0,good,1.5705880375848e-05,0,0,"(0, 30]"
642,France,Male,38,3,0.0,2,0,0,171463.83,0,0.0,0.07894736634349037,0,medium,2.0,0,0,"(30, 45]"
806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,0.740042007954491,0.0,1,excellent,7.391128856718755e-06,0,1,"(45, 60]"
744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0,1.7635427978525355,0.05555555401234573,0,good,6.5017206153436445e-06,0,1,"(30, 45]"
474,Spain,Male,37,3,0.0,2,0,0,57175.32,0,0.0,0.08108107888970058,0,low,2.0,1,0,"(30, 45]"
559,France,Male,49,2,147069.78,1,1,0,120540.83,1,1.2200826889841385,0.040816325697626006,1,medium,6.79944717774666e-06,1,1,"(45, 60]"
706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,0.0,0.2142857091836736,0,good,2.0,0,0,"(30, 45]"
628,Spain,Female,22,3,0.0,1,1,0,85426.28,0,0.0,0.13636363016528952,0,medium,1.0,0,0,"(0, 30]"
429,France,Male,24,4,95741.75,1,1,0,46170.75,0,2.073645110766586,0.1666666597222225,0,low,1.0444655078321857e-05,1,0,"(0, 30]"
525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0,2.264841649930815,0.035087718682671604,1,medium,6.8508949974970265e-06,1,1,"(45, 60]"
680,France,Female,30,8,141441.75,1,1,1,16278.97,0,8.688617891138776,0.26666665777777804,0,good,7.069998285525416e-06,0,1,"(0, 30]"
749,France,Male,40,1,139290.41,1,1,0,182855.42,1,0.7617516068117546,0.024999999375000016,0,good,7.179193605693273e-06,0,1,"(30, 45]"
763,France,Female,31,4,0.0,2,0,0,50404.72,0,0.0,0.12903225390218534,0,excellent,2.0,0,0,"(30, 45]"
734,France,Male,30,3,0.0,2,1,0,107640.25,0,0.0,0.09999999666666677,0,good,2.0,0,0,"(0, 30]"
716,France,Male,35,4,144428.87,1,1,0,134132.65,0,1.076761474547198,0.11428571102040827,0,good,6.923775532028105e-06,0,1,"(30, 45]"
594,France,Male,35,2,0.0,2,1,0,103480.69,0,0.0,0.057142855510204135,0,medium,2.0,1,0,"(30, 45]"
644,France,Female,46,9,95441.27,1,1,0,108761.05,1,0.8775317082643325,0.19565216965973545,1,medium,1.0477537887562817e-05,0,0,"(45, 60]"
671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0,0.8091552368144024,0.028571427755102068,0,good,6.903705867887647e-06,0,1,"(30, 45]"
664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0,1.2217559404377172,0.26923075887574005,0,good,1.7205020356119834e-05,0,1,"(0, 30]"
656,France,Male,50,7,0.0,2,0,1,72143.44,0,0.0,0.13999999720000006,1,good,2.0,0,0,"(45, 60]"
667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,7.645092676123221,0.024999999375000016,0,good,6.825795527697815e-06,0,1,"(30, 45]"
663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0,0.8088778988192518,0.04545454442148763,0,good,1.7089693547615302e-05,0,1,"(30, 45]"
584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1,0.6300980531041351,0.26666665777777804,0,medium,8.927390940537237e-06,1,1,"(0, 30]"
626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0,19.340930767507167,0.16216215777940116,0,medium,9.236137273752737e-06,0,1,"(30, 45]"
485,France,Male,29,7,182123.79,1,1,0,116828.51,1,1.558898508578438,0.24137930202140337,0,low,5.49074071684585e-06,1,1,"(0, 30]"
659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0,0.8641372517299398,0.0937499970703126,0,good,1.3251637869311553e-05,0,1,"(30, 45]"
649,France,Male,33,2,0.0,2,1,0,2010.98,0,0.0,0.060606058769513374,0,medium,2.0,0,0,"(30, 45]"
805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1,11.713245001774416,0.12820512491781733,0,excellent,6.05059031676837e-06,0,1,"(30, 45]"
716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1,2.6489363021304064,0.25641024983563465,0,good,8.672853128441226e-06,0,1,"(30, 45]"
642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1,1.5041074118606625,0.1499999962500001,0,medium,1.5443599241997262e-05,0,1,"(30, 45]"
659,France,Male,31,4,118342.26,1,0,0,161574.19,0,0.7324329461238057,0.12903225390218534,0,good,8.44999537785253e-06,0,1,"(30, 45]"
545,Spain,Female,47,5,0.0,2,1,1,38970.14,0,0.0,0.10638297645993668,1,medium,2.0,1,0,"(45, 60]"
543,France,Male,22,8,0.0,2,0,0,127587.22,0,0.0,0.36363634710743875,0,medium,2.0,1,0,"(0, 30]"
718,France,Female,25,7,0.0,2,1,0,30380.12,0,0.0,0.27999998880000043,0,good,2.0,0,0,"(0, 30]"
840,France,Female,43,7,0.0,2,1,0,90908.95,0,0.0,0.16279069388858852,0,excellent,2.0,0,0,"(30, 45]"
630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0,0.7733649775127597,0.2647058745674743,0,medium,1.8702416960099797e-05,0,1,"(30, 45]"
643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0,5.294432482454521,0.050847456765297346,1,medium,5.87087469046547e-06,0,1,"(45, 60]"
654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0,0.9077843495770025,0.031249999023437534,0,good,8.732720674759861e-06,0,1,"(30, 45]"
582,France,Male,39,5,0.0,2,1,1,129892.93,0,0.0,0.12820512491781733,0,medium,2.0,1,0,"(30, 45]"
659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0,1.050550964069478,0.0937499970703126,0,good,1.8588205356172783e-05,0,1,"(30, 45]"
762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,4.341589888906077,0.05128204996712693,0,excellent,1.2304038197640503e-05,0,0,"(30, 45]"
568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,2.7350652008996503,0.21874999316406274,0,medium,5.9031668128684315e-06,1,1,"(30, 45]"
670,Spain,Male,25,6,0.0,2,1,1,78358.94,0,0.0,0.23999999040000036,0,good,2.0,0,0,"(0, 30]"
613,France,Female,45,1,187841.99,2,1,1,147224.27,0,1.2758901096858832,0.022222221728395074,1,medium,1.0647189974989219e-05,0,1,"(30, 45]"
539,France,Male,30,0,0.0,2,1,0,160979.66,0,0.0,0.0,0,medium,2.0,1,0,"(0, 30]"
850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,0.9582596142937213,0.14035087473068641,1,excellent,1.5775694860199735e-05,0,1,"(45, 60]"
522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,0.7256089750390671,0.2647058745674743,0,medium,7.909059107483244e-06,1,1,"(30, 45]"
737,France,Male,41,1,101960.74,1,1,1,123547.28,0,0.8252770922935312,0.024390243307555043,0,good,9.807600380299512e-06,0,1,"(30, 45]"
520,France,Male,58,3,0.0,2,0,1,32790.02,0,0.0,0.05172413703923902,1,medium,2.0,1,0,"(45, 60]"
706,Spain,Male,28,3,0.0,2,0,1,181543.67,0,0.0,0.10714285331632667,0,good,2.0,0,0,"(0, 30]"
643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,65.01962531034172,0.04444444345679015,1,medium,6.629368513535812e-06,0,1,"(30, 45]"
648,France,Female,50,9,102535.57,1,1,1,189543.19,0,0.5409615085588622,0.17999999640000008,1,medium,9.752618017162071e-06,0,1,"(45, 60]"
443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,9.051552958845056,0.3103448168846615,0,low,2.0196183708930176e-05,1,0,"(0, 30]"
640,France,Male,68,9,0.0,2,1,1,199493.38,0,0.0,0.13235293923010383,1,medium,2.0,0,0,"(60, 100]"
628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,0.0,0.09090908815427007,0,medium,1.0,0,0,"(30, 45]"
540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,0.5057082629059524,0.2142857091836736,0,medium,2.2916749978601485e-05,1,0,"(30, 45]"
460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0,0.5426382542239307,0.22857142204081654,0,low,1.9465873938416397e-05,1,1,"(30, 45]"
636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,0.7494653551501291,0.05882352768166096,0,medium,4.9867216070408516e-05,0,0,"(30, 45]"
593,France,Female,29,2,152265.43,1,1,0,34004.44,0,4.477810250529701,0.06896551486325811,0,medium,6.567435776881352e-06,1,1,"(0, 30]"
801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,13.393450262882649,0.0952380929705216,0,excellent,7.044800067517363e-06,0,1,"(30, 45]"
640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,0.9372217471728097,0.013333333155555559,1,medium,1.881309854460929e-05,0,1,"(60, 100]"
611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,0.5879666341054712,0.0,0,medium,1.8538119146530947e-05,0,1,"(30, 45]"
802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,0.666178154106406,0.032258063475546335,0,excellent,7.999058030926279e-06,0,1,"(30, 45]"
717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0,0.3390326847361629,0.19999999428571447,0,good,3.420535905621941e-05,0,0,"(30, 45]"
769,France,Female,39,8,0.0,1,0,1,21016.0,0,0.0,0.20512819986850772,0,excellent,1.0,0,0,"(30, 45]"
